accession,condition,replicate,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
Q8BHG1,Thymus,2,1.1248,0.80843,0,0,0,0.30652,0.63949,0.19286,0.49368,0.71072,0.46811,0.9629,0,0,0.49224,1.1613,0,0.30619,0.44517,0.62653,0.4564,0.48988,0.30921,0,0.33558,0,0.57391,0.44115,0.60354,0.4871,0.41709,0.564,0,0.76635,0,0.59614,0.64139,0.7208,0.93855,0,0,1.0894,0,2.8752,4.9195,4.8631,6.1827,4.564,2.6079,1.1279,0.66079,0.5268,0,0.24884,0
Q61701,Brain,1,0,0,0,5.7116,12.02,17.103,15.87,20.049,12.861,20.158,15.528,10.036,13.743,25.021,8.5014,6.2571,2.4377,0,3.1642,2.3671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q61701,Brain,2,9.8589,17.296,14.823,15.59,84.574,34.49,14.997,13.572,29.59,46.535,20.043,21.664,16.765,14.458,12.522,6.7476,7.8783,7.4855,12.683,17.064,5.8242,15.851,0,0,17.484,14.919,12.182,0,11.382,11.17,7.9414,13.305,16.042,15.316,11.163,8.0411,0,9.5116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q61701,Heart,1,0,0,0,0,0,0,0,0.61227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q61701,Heart,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q61701,Kidney,1,0,1.5558,0,0,0,0,0,0,5.0981,4.5143,4.3864,2.0702,3.3177,3.0679,2.9517,0,0,0,0,0,0,0,1.0263,1.6523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q61701,Kidney,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q61701,Liver,1,0,0,0,0,0,0,0,0,6.5971,10.726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q61701,Liver,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q61701,Lung,1,0,0,0,0,0,0,0,0,0,3.1945,0,0,4.8238,0.64138,0.64666,0,0,0,0,0,0,0,3.2943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q61701,Lung,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q61701,Muscle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44397,0.52984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q61701,Muscle,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q61701,Thymus,1,0,0,0.21656,0,0,0,0,0,0,0,0,4.3844,4.4064,3.0525,0,0,0,1.6003,1.9777,0,0,0,0.49188,0,0,0,0,0,2.7664,0,0,0,3.2848,3.4051,0,0,0,0,0,3.8012,0,0,5.3727,0,0,0,0,0,0,0,0,0,0,0,0
Q61701,Thymus,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8BMI3,Brain,1,0,0,0,0,0,0,6.8608,0,0,0,0,15.605,15.203,9.5755,10.674,11.482,9.3278,0,0,3.3711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.046,11.294,4.226,11.952,0,0,6.2169,6.692,4.5702,5.2158,8.393,4.8603,15.393,20.088,12.027,16.588,24.446,14.666,8.5176,11.252
Q8BMI3,Brain,2,12.61,8.5541,0,4.9716,0,6.2286,0,4.2784,6.4624,0,0,0,10.005,0,0,0,0,0,6.8782,0,7.1452,6.8393,5.7399,14.524,0,3.8564,14.836,0,9.7655,16.938,9.6599,4.4504,0,6.1253,1.1463,8.3534,8.4261,8.7076,0,15.715,25.606,9.4187,8.1265,6.5846,19.9,10.391,14.037,25.512,21.211,0,0,0,0,0,0
Q8BMI3,Heart,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8BMI3,Heart,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8BMI3,Kidney,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8BMI3,Kidney,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8BMI3,Liver,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8BMI3,Liver,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.725,0,0,0
Q8BMI3,Lung,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.763,4.6094,0,0,0,0,0,0,0,0,0
Q8BMI3,Lung,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7944,0,0,14.186,2.0225,3.9783,0,0,0,0,0,0
Q8BMI3,Muscle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8BMI3,Muscle,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8BMI3,Thymus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8BMI3,Thymus,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11531,Brain,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7666,0,5.8753,0,0,0,0,0
P11531,Brain,2,0,0,0.94488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0909,1.6583,0,0,0,0,0,0,0,0,0,0,0,0
P11531,Heart,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11531,Heart,2,0,0,0,0,0,0,0,0,0,0,0,0,3.4837,0,0,0,0,0,0,0,0,0,0,0,0.21337,0,0.37474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11531,Kidney,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11531,Kidney,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11531,Liver,1,1.0163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2109,7.6776,6.5421,3.8553,3.4469,10.23,13.581,8.9775,1.276,4.4175,0,0,0,0,0,0,0,0,0,0
P11531,Liver,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.515,3.4726,8.5165,5.1912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11531,Lung,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.603,0,0,0,0,0,0,0,0,0,0
P11531,Lung,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11531,Muscle,1,0,0,0,0,0,0,0,2.6336,72.031,24.335,7.1419,16.247,0,25.284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.008,17.283,19.232,3.8968,0,0,0,0,0,0,0,0,0,0
P11531,Muscle,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11531,Thymus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11531,Thymus,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3U2P1,Brain,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097603,1.7872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0771,8.7438,6.5399,5.369,6.9172,3.1344,2.6566,0,0,0
Q3U2P1,Brain,2,0,0,0.4737,0.69071,0,0,0,0.31703,0.89371,0,0.16602,0.19452,0.12257,0.17872,0,0.73524,0,0,0.12225,0,0,0.24417,0,0,0,0,0,0,0.36602,0,0.26656,0.19508,0,0,0,0.29699,0.8745,2.2909,4.3591,11.015,10.893,9.4704,6.8816,4.3402,2.0491,0,0,0,0,0,0,0,0,0,0
Q3U2P1,Heart,1,0,0,0,0,0.11622,0,0.13477,0,0,0,0,0,0.65825,0,0,0,0,0,0,0,0.30575,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3386,0,0.55895,0.7016,0.73576,0.87793,1.2713,0,1.6895,0,0,0,0,0,0,0,0,0,0,0,0
Q3U2P1,Heart,2,0,0,0,0.21512,0,0,0.28593,0.20458,0,0.19872,0.38249,0.46913,0.61798,0,0.30944,0,0.12024,0,0,0,0,0,0,0,0.25815,0.35487,0,0.66744,0.35834,0.24971,0.40252,0,0.32644,0.11272,0,0.1633,0.17798,0,0.29093,0.18468,0.38465,0.39189,0,0.54638,0,0.4427,0.39263,0,0.37942,0,0,0,0.25146,0.4898,0.32102
Q3U2P1,Kidney,1,0.42348,1.2756,2.267,0.56573,0,0,0,0,0,0.51733,0,0,0,1.0666,0,0,0.11926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.045,7.4994,13.89,4.9317,0,0,0,0,0,0
Q3U2P1,Kidney,2,0.45444,0.67272,1.7201,1.0127,0.32093,0,0,0,0.099184,0.15576,0.15231,0.10351,0,0.072505,0.14787,0.082129,0.092425,0.13235,0.14755,0.21737,0,0,0.42176,0.072474,0,0,0,0.17805,0,0,0.27048,0,0.19689,0,0.26548,0.2588,0.12731,0.35822,0.36336,0.24098,0,0.49911,0.4748,0.68426,1.2144,3.691,6.3355,12.204,10.138,10.229,7.1687,3.5012,3.0428,1.308,0.71755
Q3U2P1,Liver,1,0,0,3.1404,7.9541,5.0117,3.339,1.6685,0.94896,0.81759,0.71955,0.9159,0.84947,0.91387,0.93924,1.0454,1.2758,1.4341,1.2073,1.2272,1.4203,1.3215,1.3598,0,1.392,0,1.5515,0.41978,2.0831,1.7511,4.1056,2.5842,0,1.8466,2.4402,6.1596,4.0385,5.2599,6.9458,15.351,30.523,108.41,232.73,62.676,42.948,58.094,28.671,43.759,24.538,18.393,21.993,15.533,15.375,8.6974,6.5546,0
Q3U2P1,Liver,2,0.61318,1.7228,2.4621,2.0519,0,0.68341,0,0,0,0,0,0,0,0,0,0,0.87992,0.8681,0,0,0.90371,0,0,0,1.3834,2.0497,2.0896,2.5948,2.2905,0,3.5594,2.2241,3.6195,3.7899,6.6062,10.18,24.061,21.794,31.276,51.785,25.268,31.215,29.136,4.8347,8.4119,6.7879,6.4847,5.3157,2.8674,2.8898,2.1537,0,0,0,0
Q3U2P1,Lung,1,0,0,0,0,0.13974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.972,4.9379,5.6614,0,2.1221,1.4821,0,0,0,0,0,0,0,0,0,0,0
Q3U2P1,Lung,2,0,0,0,0,0,0,0,0,0,0.13407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.594,0,0,4.4897,2.239,1.891,1.2982,0,0,0,0,0,0,0,0,0
Q3U2P1,Muscle,1,0,0.41531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17988,0,0,0,0.38973,1.0132,2.3793,3.8643,6.3759,7.3507,6.8195,4.2696,3.3354,1.5003,0,0,0,0,0,0,0,0,0,0
Q3U2P1,Muscle,2,0.19336,0.32062,0.9579,1.129,0.34358,0.075186,0,0.1655,0.044055,0.14677,0.31502,0.35649,0.40747,0.20323,0.27386,0.15752,0.43265,0.10127,0.11526,0.10048,0.26802,0.1045,0.18606,0,0.23163,0.15103,0.16416,0.40785,0.33657,0.39668,0.27183,0.4646,0.42544,0.11128,0.60587,0.55825,0.45196,0.43387,0.20421,0.26147,0.24699,0.52025,0.51839,0.36927,0.50842,0.4134,0.46921,0.42673,0.2569,0.27407,0.74587,0,0,0,0
Q3U2P1,Thymus,1,0.42422,0.60071,0,0,0.6641,0.84778,0,0,0,0,0,0,0,0,0.15963,0.17208,0,0,0.11543,0.097694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0137,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3U2P1,Thymus,2,0.21454,0,0,0,0,0.19877,0,0.17785,0,0.19834,0,0.21488,0.50099,0.17658,0,0.1652,0.20795,0.17465,0.17234,0,0,0,0.21889,0,0,0,0,0,0,0,0,0,0,0,0.32788,0,0.21782,0,0,0,0,0,0,0,1.0464,0,0,0,0,0,0.244,0.39994,0.18395,0.15728,0.13018
Q64449,Brain,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q64449,Brain,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q64449,Heart,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q64449,Heart,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q64449,Kidney,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q64449,Kidney,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q64449,Liver,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q64449,Liver,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q64449,Lung,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.967,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q64449,Lung,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7347,8.7442,0,0,0,0,0,0,0,0,0,0,0
Q64449,Muscle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.718,0,0,0,0,0,0,0,0,0,0,0,0
Q64449,Muscle,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q64449,Thymus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q64449,Thymus,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O35250,Brain,1,0,0,0,0,0,0.71671,10.509,5.7762,4.1562,7.5661,4.4497,8.2386,2.3467,0,4.5489,6.2641,3.2996,9.2453,12.085,11.211,11.296,10.126,12.377,3.8366,8.4461,8.8511,0,0,3.7655,0,0,2.8257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O35250,Brain,2,7.2301,1.867,44.857,11.281,6.6214,8.2153,3.7508,13.834,15.803,10.613,7.1632,11.102,6.4951,7.659,4.0497,5.7868,8.7471,5.0475,7.6923,0,3.6647,4.9791,0,10.56,10.182,13.445,13.659,4.9352,11.109,7.9819,8.3809,8.1452,0,5.3319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O35250,Heart,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O35250,Heart,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O35250,Kidney,1,0,0,2.8696,10.133,0,3.9514,0,0,3.6263,0,0,2.4268,0,0,5.8183,6.0748,2.9455,0,4.0308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O35250,Kidney,2,3.8187,4.6093,8.3321,10.778,7.8826,8.0302,3.4065,4.2435,4.8843,4.2445,2.9373,2.8645,1.9727,3.3618,4.2851,3.3802,4.2834,3.8568,4.2322,0,2.4823,0,2.903,0,2.6659,0,0,0,0,5.2275,7.98,4.3888,5.8021,4.1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O35250,Liver,1,0,0,0,0,0.82798,6.3766,6.8287,13.173,2.7825,6.4197,0,0,0,5.8261,3.9079,6.4821,7.0945,8.4356,7.3285,7.0252,6.9209,6.78,0,0,0,0,0,0,0,0,7.9381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O35250,Liver,2,0,0,3.6705,1.4745,2.2054,6.1872,2.6375,3.4112,0,0,2.5534,0,0,2.6041,3.085,2.82,3.9584,2.7172,1.046,0,3.8401,0,0,0,0,0,0,0,1.8681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O35250,Lung,1,0,0,3.2025,0,0,0,0,0,0,0,0,0,0,0,2.2645,3.2208,0,4.4006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O35250,Lung,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2723,8.6103,8.502,0,0,1.4078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O35250,Muscle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O35250,Muscle,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O35250,Thymus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O35250,Thymus,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8BMA6,Brain,1,0,0,0,0,0,0,0,0,0,0,0,3.7406,0,0,3.0602,4.7038,4.8909,4.3654,4.5244,0,8.6748,7.371,6.6745,7.5862,8.4302,7.1632,14.231,0,13.946,21.219,12.148,8.3079,25.732,11.324,7.0361,0,4.6628,3.8815,3.707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8BMA6,Brain,2,0,2.2576,3.0227,4.2728,8.0073,7.7576,0,9.1212,5.9073,5.8892,0,2.9133,3.2816,2.7305,9.5504,9.8646,11.471,5.5012,26.083,35.589,40.745,46.234,50.958,51.831,34.636,13.205,10.844,12.658,8.5323,5.9386,3.8987,3.7629,2.4659,2.9735,1.9995,2.9081,0,1.9008,0,0,2.766,0,1.663,2.1311,0,0,0,0,0,0,0,0,0,0,0
Q8BMA6,Heart,1,1.1215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0931,0.86602,0,0,0.65425,0,0,0,1.8849,2.2184,0,0,0,0,0.74059,0.67311,0.87685,0,0.87945,1.4772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8BMA6,Heart,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56259,0,0.75419,0,0.83972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8BMA6,Kidney,1,0,1.169,1.7382,0,0,1.1225,0.77192,0,0,0,1.0716,1.1611,1.2432,1.6679,2.0879,2.8948,3.9141,5.4759,7.9311,8.5006,3.2061,10.344,16.288,36.397,25.525,22.906,13.822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8BMA6,Kidney,2,2.6605,4.0006,4.0256,3.6729,2.2513,2.6839,1.1354,0.54883,0,0,0,0,0,0.80306,1.4276,1.8106,2.9356,3.7234,5.0266,8.6248,8.7195,14.022,14.836,15.573,21.559,17.553,9.6231,4.9647,3.4889,2.1951,1.6663,1.7725,0.95344,0.791,0.79312,0.70907,0.74071,0.89023,0,0.54497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8BMA6,Liver,1,2.5816,4.6872,4.854,3.1407,4.2334,2.1344,0,0,0,0,0,0,1.6197,2.3538,0,2.0971,5.3403,4.3693,1.2853,12.044,9.1007,9.8377,27.132,11.556,27.433,18.914,1453.1,40.994,15.303,15.812,17.259,9.1285,12.136,0,5.5238,5.8002,3.8272,4.1457,11.306,0,0,0,0,10.403,0,0,0,0,0,0,0,0,0,0,0
Q8BMA6,Liver,2,3.2099,0,3.6003,3.165,3.269,2.4681,2.59,0,2.4167,0,2.3203,2.3211,2.6171,3.2634,4.1826,5.9066,7.9734,14.814,13.699,18.304,40.428,44.039,30.677,33.323,26.729,16.177,23.644,7.7313,11.04,0,9.6447,4.2816,5.8708,4.437,2.8369,3.6453,4.2954,0,3.2963,0,0,0,2.7121,0,1.7682,0,1.2214,2.0676,0,0,10.047,0,0,0,0
